Date,Store ID,Product ID,Units Sold,Units Ordered
2022-05-13,S001,P0019,45,187
2022-05-13,S001,P0020,104,179
2022-05-13,S002,P0001,46,160
2022-05-13,S002,P0002,82,177
2022-05-13,S002,P0003,71,44
2022-05-13,S002,P0004,64,154
2022-05-13,S002,P0005,63,179
2022-05-13,S002,P0006,110,195
2022-05-13,S002,P0007,24,54
2022-05-13,S002,P0008,38,24
2022-05-13,S002,P0009,460,168
2022-05-13,S002,P0010,10,131
2022-05-13,S002,P0011,54,51
2022-05-13,S002,P0012,18,198
2022-05-13,S002,P0013,89,59
2022-05-13,S002,P0014,105,70
2022-05-13,S002,P0015,20,68
2022-05-13,S002,P0016,118,98
2022-05-13,S002,P0017,45,146
2022-05-13,S002,P0018,231,160
2022-05-13,S002,P0019,98,120
2022-05-13,S002,P0020,28,101
2022-05-13,S003,P0001,268,66
2022-05-13,S003,P0002,179,70
2022-05-13,S003,P0003,317,140
2022-05-13,S003,P0004,86,27
2022-05-13,S003,P0005,17,171
2022-05-13,S003,P0006,79,108
2022-05-13,S003,P0007,108,177
2022-05-13,S003,P0008,150,60
2022-05-13,S003,P0009,177,176
2022-05-13,S003,P0010,170,180
2022-05-13,S003,P0011,21,172
2022-05-13,S003,P0012,447,52
2022-05-13,S003,P0013,66,66
2022-05-13,S003,P0014,111,49
2022-05-13,S003,P0015,238,157
2022-05-13,S003,P0016,85,100
2022-05-13,S003,P0017,292,32
2022-05-13,S003,P0018,327,136
2022-05-13,S003,P0019,60,78
2022-05-13,S003,P0020,167,178
2022-05-13,S004,P0001,302,130
2022-05-13,S004,P0002,79,146
2022-05-13,S004,P0003,116,153
2022-05-13,S004,P0004,241,142
2022-05-13,S004,P0005,230,141
2022-05-13,S004,P0006,56,79
2022-05-13,S004,P0007,62,159
2022-05-13,S004,P0008,66,137
2022-05-13,S004,P0009,77,141
2022-05-13,S004,P0010,21,48
2022-05-13,S004,P0011,246,138
2022-05-13,S004,P0012,314,75
2022-05-13,S004,P0013,155,43
2022-05-13,S004,P0014,38,74
2022-05-13,S004,P0015,146,189
2022-05-13,S004,P0016,305,141
2022-05-13,S004,P0017,78,132
2022-05-13,S004,P0018,393,27
2022-05-13,S004,P0019,455,143
2022-05-13,S004,P0020,98,107
2022-05-13,S005,P0001,54,143
2022-05-13,S005,P0002,334,73
2022-05-13,S005,P0003,130,106
2022-05-13,S005,P0004,261,51
2022-05-13,S005,P0005,88,49
2022-05-13,S005,P0006,49,34
2022-05-13,S005,P0007,133,185
2022-05-13,S005,P0008,67,129
2022-05-13,S005,P0009,180,113
2022-05-13,S005,P0010,188,95
2022-05-13,S005,P0011,126,96
2022-05-13,S005,P0012,102,112
2022-05-13,S005,P0013,138,75
2022-05-13,S005,P0014,18,50
2022-05-13,S005,P0015,33,153
2022-05-13,S005,P0016,137,35
2022-05-13,S005,P0017,215,115
2022-05-13,S005,P0018,49,104
2022-05-13,S005,P0019,21,110
2022-05-13,S005,P0020,110,114
2022-05-14,S001,P0001,226,137
2022-05-14,S001,P0002,56,158
2022-05-14,S001,P0003,319,21
2022-05-14,S001,P0004,3,33
2022-05-14,S001,P0005,69,69
2022-05-14,S001,P0006,455,114
2022-05-14,S001,P0007,369,76
2022-05-14,S001,P0008,43,166
2022-05-14,S001,P0009,100,65
2022-05-14,S001,P0010,300,67
2022-05-14,S001,P0011,241,92
2022-05-14,S001,P0012,95,83
2022-05-14,S001,P0013,89,140
2022-05-14,S001,P0014,54,67
2022-05-14,S001,P0015,52,45
2022-05-14,S001,P0016,13,161
2022-05-14,S001,P0017,167,195
2022-05-14,S001,P0018,155,57
2022-05-14,S001,P0019,162,173
2022-05-14,S001,P0020,168,105
2022-05-14,S002,P0001,473,86
2022-05-14,S002,P0002,13,43
2022-05-14,S002,P0003,25,146
2022-05-14,S002,P0004,230,151
2022-05-14,S002,P0005,6,166
2022-05-14,S002,P0006,40,63
2022-05-14,S002,P0007,23,142
2022-05-14,S002,P0008,4,161
2022-05-14,S002,P0009,21,66
2022-05-14,S002,P0010,54,55
2022-05-14,S002,P0011,425,126
2022-05-14,S002,P0012,117,159
2022-05-14,S002,P0013,41,81
2022-05-14,S002,P0014,57,20
2022-05-14,S002,P0015,89,81
2022-05-14,S002,P0016,92,57
2022-05-14,S002,P0017,94,193
2022-05-14,S002,P0018,30,158
2022-05-14,S002,P0019,27,169
2022-05-14,S002,P0020,263,85
2022-05-14,S003,P0001,3,70
2022-05-14,S003,P0002,61,105
2022-05-14,S003,P0003,50,69
2022-05-14,S003,P0004,132,60
2022-05-14,S003,P0005,46,24
2022-05-14,S003,P0006,19,170
2022-05-14,S003,P0007,46,157
2022-05-14,S003,P0008,280,145
2022-05-14,S003,P0009,192,107
2022-05-14,S003,P0010,10,69
2022-05-14,S003,P0011,83,71
2022-05-14,S003,P0012,170,147
2022-05-14,S003,P0013,81,163
2022-05-14,S003,P0014,95,33
2022-05-14,S003,P0015,259,134
2022-05-14,S003,P0016,251,38
2022-05-14,S003,P0017,87,182
2022-05-14,S003,P0018,20,105
2022-05-14,S003,P0019,290,166
2022-05-14,S003,P0020,16,127
2022-05-14,S004,P0001,88,118
2022-05-14,S004,P0002,31,173
2022-05-14,S004,P0003,162,120
2022-05-14,S004,P0004,0,121
2022-05-14,S004,P0005,139,187
2022-05-14,S004,P0006,102,89
2022-05-14,S004,P0007,61,161
2022-05-14,S004,P0008,192,68
2022-05-14,S004,P0009,19,146
2022-05-14,S004,P0010,192,183
2022-05-14,S004,P0011,97,29
2022-05-14,S004,P0012,248,186
2022-05-14,S004,P0013,3,127
2022-05-14,S004,P0014,31,79
2022-05-14,S004,P0015,170,117
2022-05-14,S004,P0016,268,149
2022-05-14,S004,P0017,83,142
2022-05-14,S004,P0018,180,197
2022-05-14,S004,P0019,12,177
2022-05-14,S004,P0020,18,96
2022-05-14,S005,P0001,42,194
2022-05-14,S005,P0002,253,171
2022-05-14,S005,P0003,9,33
2022-05-14,S005,P0004,128,37
2022-05-14,S005,P0005,86,49
2022-05-14,S005,P0006,67,148
2022-05-14,S005,P0007,294,188
2022-05-14,S005,P0008,97,84
2022-05-14,S005,P0009,265,37
2022-05-14,S005,P0010,181,159
2022-05-14,S005,P0011,133,181
2022-05-14,S005,P0012,78,115
2022-05-14,S005,P0013,47,127
2022-05-14,S005,P0014,202,43
2022-05-14,S005,P0015,263,80
2022-05-14,S005,P0016,126,117
2022-05-14,S005,P0017,32,31
2022-05-14,S005,P0018,223,127
2022-05-14,S005,P0019,22,199
2022-05-14,S005,P0020,154,171
2022-05-15,S001,P0001,213,189
2022-05-15,S001,P0002,214,133
2022-05-15,S001,P0003,196,200
2022-05-15,S001,P0004,73,28
2022-05-15,S001,P0005,240,135
2022-05-15,S001,P0006,301,134
2022-05-15,S001,P0007,303,137
2022-05-15,S001,P0008,257,129
2022-05-15,S001,P0009,266,178
2022-05-15,S001,P0010,107,36
2022-05-15,S001,P0011,142,108
2022-05-15,S001,P0012,24,197
2022-05-15,S001,P0013,79,189
2022-05-15,S001,P0014,10,131
2022-05-15,S001,P0015,27,147
2022-05-15,S001,P0016,40,79
2022-05-15,S001,P0017,159,148
2022-05-15,S001,P0018,238,188
2022-05-15,S001,P0019,271,145
2022-05-15,S001,P0020,119,169
2022-05-15,S002,P0001,208,115
2022-05-15,S002,P0002,179,78
2022-05-15,S002,P0003,256,167
2022-05-15,S002,P0004,76,26
2022-05-15,S002,P0005,182,88
2022-05-15,S002,P0006,17,89
2022-05-15,S002,P0007,96,120
2022-05-15,S002,P0008,42,86
2022-05-15,S002,P0009,177,43
2022-05-15,S002,P0010,220,121
2022-05-15,S002,P0011,61,176
2022-05-15,S002,P0012,26,142
2022-05-15,S002,P0013,199,32
2022-05-15,S002,P0014,84,167
2022-05-15,S002,P0015,244,160
2022-05-15,S002,P0016,51,23
2022-05-15,S002,P0017,110,171
2022-05-15,S002,P0018,62,142
2022-05-15,S002,P0019,302,121
2022-05-15,S002,P0020,50,138
2022-05-15,S003,P0001,70,28
2022-05-15,S003,P0002,63,103
2022-05-15,S003,P0003,283,62
2022-05-15,S003,P0004,2,150
2022-05-15,S003,P0005,228,126
2022-05-15,S003,P0006,144,54
2022-05-15,S003,P0007,89,131
2022-05-15,S003,P0008,148,63
2022-05-15,S003,P0009,10,37
2022-05-15,S003,P0010,103,163
2022-05-15,S003,P0011,321,61
2022-05-15,S003,P0012,193,155
2022-05-15,S003,P0013,177,154
2022-05-15,S003,P0014,471,126
2022-05-15,S003,P0015,120,198
2022-05-15,S003,P0016,28,113
2022-05-15,S003,P0017,168,80
2022-05-15,S003,P0018,176,44
2022-05-15,S003,P0019,59,40
2022-05-15,S003,P0020,8,163
2022-05-15,S004,P0001,7,153
2022-05-15,S004,P0002,20,193
2022-05-15,S004,P0003,43,150
2022-05-15,S004,P0004,47,169
2022-05-15,S004,P0005,136,152
2022-05-15,S004,P0006,354,60
2022-05-15,S004,P0007,298,53
2022-05-15,S004,P0008,76,29
2022-05-15,S004,P0009,209,50
2022-05-15,S004,P0010,123,161
2022-05-15,S004,P0011,95,176
2022-05-15,S004,P0012,17,130
2022-05-15,S004,P0013,39,22
2022-05-15,S004,P0014,261,166
2022-05-15,S004,P0015,169,108
2022-05-15,S004,P0016,78,65
2022-05-15,S004,P0017,208,136
2022-05-15,S004,P0018,13,195
2022-05-15,S004,P0019,102,41
2022-05-15,S004,P0020,46,28
2022-05-15,S005,P0001,325,29
2022-05-15,S005,P0002,194,175
2022-05-15,S005,P0003,14,170
2022-05-15,S005,P0004,187,165
2022-05-15,S005,P0005,81,137
2022-05-15,S005,P0006,146,138
2022-05-15,S005,P0007,126,50
2022-05-15,S005,P0008,207,83
2022-05-15,S005,P0009,65,68
2022-05-15,S005,P0010,121,116
2022-05-15,S005,P0011,255,126
2022-05-15,S005,P0012,309,96
2022-05-15,S005,P0013,141,51
2022-05-15,S005,P0014,15,73
2022-05-15,S005,P0015,62,133
2022-05-15,S005,P0016,31,89
2022-05-15,S005,P0017,39,135
2022-05-15,S005,P0018,122,73
2022-05-15,S005,P0019,9,97
2022-05-15,S005,P0020,271,157
2022-05-16,S001,P0001,121,32
2022-05-16,S001,P0002,173,183
2022-05-16,S001,P0003,37,191
2022-05-16,S001,P0004,118,73
2022-05-16,S001,P0005,13,73
2022-05-16,S001,P0006,31,74
2022-05-16,S001,P0007,177,143
2022-05-16,S001,P0008,10,188
2022-05-16,S001,P0009,97,142
2022-05-16,S001,P0010,46,35
2022-05-16,S001,P0011,259,144
2022-05-16,S001,P0012,354,194
2022-05-16,S001,P0013,50,101
2022-05-16,S001,P0014,69,81
2022-05-16,S001,P0015,139,23
2022-05-16,S001,P0016,52,93
2022-05-16,S001,P0017,228,170
2022-05-16,S001,P0018,224,147
2022-05-16,S001,P0019,213,75
2022-05-16,S001,P0020,10,106
2022-05-16,S002,P0001,266,82
2022-05-16,S002,P0002,129,63
2022-05-16,S002,P0003,158,27
2022-05-16,S002,P0004,28,120
2022-05-16,S002,P0005,128,200
2022-05-16,S002,P0006,147,130
2022-05-16,S002,P0007,160,89
2022-05-16,S002,P0008,266,148
2022-05-16,S002,P0009,49,159
2022-05-16,S002,P0010,205,39
2022-05-16,S002,P0011,333,59
2022-05-16,S002,P0012,129,126
2022-05-16,S002,P0013,215,184
2022-05-16,S002,P0014,192,123
2022-05-16,S002,P0015,203,134
2022-05-16,S002,P0016,178,37
2022-05-16,S002,P0017,52,75
2022-05-16,S002,P0018,33,196
2022-05-16,S002,P0019,109,116
2022-05-16,S002,P0020,311,101
2022-05-16,S003,P0001,244,29
2022-05-16,S003,P0002,425,196
2022-05-16,S003,P0003,370,81
2022-05-16,S003,P0004,183,139
2022-05-16,S003,P0005,3,160
2022-05-16,S003,P0006,79,20
2022-05-16,S003,P0007,246,141
2022-05-16,S003,P0008,317,41
2022-05-16,S003,P0009,267,180
2022-05-16,S003,P0010,2,46
2022-05-16,S003,P0011,372,180
2022-05-16,S003,P0012,76,22
2022-05-16,S003,P0013,263,106
2022-05-16,S003,P0014,175,65
2022-05-16,S003,P0015,4,186
2022-05-16,S003,P0016,44,99
2022-05-16,S003,P0017,168,71
2022-05-16,S003,P0018,77,22
2022-05-16,S003,P0019,14,132
2022-05-16,S003,P0020,46,183
2022-05-16,S004,P0001,95,141
2022-05-16,S004,P0002,47,183
2022-05-16,S004,P0003,324,121
2022-05-16,S004,P0004,162,53
2022-05-16,S004,P0005,80,61
2022-05-16,S004,P0006,228,24
2022-05-16,S004,P0007,88,180
2022-05-16,S004,P0008,44,186
2022-05-16,S004,P0009,46,157
2022-05-16,S004,P0010,185,173
2022-05-16,S004,P0011,48,94
2022-05-16,S004,P0012,75,23
2022-05-16,S004,P0013,78,24
2022-05-16,S004,P0014,157,152
2022-05-16,S004,P0015,360,90
2022-05-16,S004,P0016,282,187
2022-05-16,S004,P0017,176,167
2022-05-16,S004,P0018,71,167
2022-05-16,S004,P0019,107,79
2022-05-16,S004,P0020,201,132
2022-05-16,S005,P0001,37,166
2022-05-16,S005,P0002,130,138
2022-05-16,S005,P0003,179,113
2022-05-16,S005,P0004,68,119
2022-05-16,S005,P0005,33,113
2022-05-16,S005,P0006,105,42
2022-05-16,S005,P0007,223,155
2022-05-16,S005,P0008,129,175
2022-05-16,S005,P0009,346,21
2022-05-16,S005,P0010,11,71
2022-05-16,S005,P0011,95,170
2022-05-16,S005,P0012,326,139
2022-05-16,S005,P0013,215,178
2022-05-16,S005,P0014,175,30
2022-05-16,S005,P0015,187,94
2022-05-16,S005,P0016,308,24
2022-05-16,S005,P0017,85,154
2022-05-16,S005,P0018,195,186
2022-05-16,S005,P0019,106,114
2022-05-16,S005,P0020,42,131
2022-05-17,S001,P0001,191,192
2022-05-17,S001,P0002,145,97
2022-05-17,S001,P0003,31,142
2022-05-17,S001,P0004,92,87
2022-05-17,S001,P0005,116,25
2022-05-17,S001,P0006,14,32
2022-05-17,S001,P0007,353,21
2022-05-17,S001,P0008,297,150
2022-05-17,S001,P0009,175,108
2022-05-17,S001,P0010,47,65
2022-05-17,S001,P0011,285,121
2022-05-17,S001,P0012,351,99
2022-05-17,S001,P0013,41,106
2022-05-17,S001,P0014,50,46
2022-05-17,S001,P0015,30,118
2022-05-17,S001,P0016,145,175
2022-05-17,S001,P0017,85,171
2022-05-17,S001,P0018,111,162
2022-05-17,S001,P0019,8,114
2022-05-17,S001,P0020,335,196
2022-05-17,S002,P0001,42,137
2022-05-17,S002,P0002,100,59
2022-05-17,S002,P0003,41,196
2022-05-17,S002,P0004,10,93
2022-05-17,S002,P0005,231,41
2022-05-17,S002,P0006,26,189
2022-05-17,S002,P0007,44,82
2022-05-17,S002,P0008,52,38
2022-05-17,S002,P0009,354,179
2022-05-17,S002,P0010,202,93
2022-05-17,S002,P0011,84,158
2022-05-17,S002,P0012,42,117
2022-05-17,S002,P0013,25,96
2022-05-17,S002,P0014,83,40
2022-05-17,S002,P0015,414,163
2022-05-17,S002,P0016,189,24
2022-05-17,S002,P0017,9,100
2022-05-17,S002,P0018,137,167
2022-05-17,S002,P0019,64,168
2022-05-17,S002,P0020,99,94
2022-05-17,S003,P0001,18,196
2022-05-17,S003,P0002,200,83
2022-05-17,S003,P0003,76,144
2022-05-17,S003,P0004,121,96
2022-05-17,S003,P0005,163,95
2022-05-17,S003,P0006,212,62
2022-05-17,S003,P0007,372,194
2022-05-17,S003,P0008,65,44
2022-05-17,S003,P0009,125,140
2022-05-17,S003,P0010,201,193
2022-05-17,S003,P0011,35,40
2022-05-17,S003,P0012,415,34
2022-05-17,S003,P0013,8,20
2022-05-17,S003,P0014,53,115
2022-05-17,S003,P0015,64,152
2022-05-17,S003,P0016,308,179
2022-05-17,S003,P0017,233,54
2022-05-17,S003,P0018,14,145
2022-05-17,S003,P0019,229,91
2022-05-17,S003,P0020,337,159
2022-05-17,S004,P0001,218,65
2022-05-17,S004,P0002,153,38
2022-05-17,S004,P0003,19,85
2022-05-17,S004,P0004,48,165
2022-05-17,S004,P0005,296,140
2022-05-17,S004,P0006,116,185
2022-05-17,S004,P0007,91,138
2022-05-17,S004,P0008,50,127
2022-05-17,S004,P0009,87,41
2022-05-17,S004,P0010,61,53
2022-05-17,S004,P0011,188,124
2022-05-17,S004,P0012,39,94
2022-05-17,S004,P0013,37,106
2022-05-17,S004,P0014,291,141
2022-05-17,S004,P0015,255,170
2022-05-17,S004,P0016,73,148
2022-05-17,S004,P0017,307,78
2022-05-17,S004,P0018,195,158
2022-05-17,S004,P0019,87,49
2022-05-17,S004,P0020,147,39
2022-05-17,S005,P0001,319,191
2022-05-17,S005,P0002,136,98
2022-05-17,S005,P0003,98,101
2022-05-17,S005,P0004,211,42
2022-05-17,S005,P0005,188,33
2022-05-17,S005,P0006,151,72
2022-05-17,S005,P0007,177,198
2022-05-17,S005,P0008,203,34
2022-05-17,S005,P0009,427,90
2022-05-17,S005,P0010,322,93
2022-05-17,S005,P0011,89,108
2022-05-17,S005,P0012,192,141
2022-05-17,S005,P0013,49,101
2022-05-17,S005,P0014,76,75
2022-05-17,S005,P0015,13,168
2022-05-17,S005,P0016,170,77
2022-05-17,S005,P0017,69,126
2022-05-17,S005,P0018,277,197
2022-05-17,S005,P0019,16,112
2022-05-17,S005,P0020,123,22
2022-05-18,S001,P0001,148,22
2022-05-18,S001,P0002,69,70
2022-05-18,S001,P0003,58,82
2022-05-18,S001,P0004,177,85
2022-05-18,S001,P0005,252,87
2022-05-18,S001,P0006,292,113
2022-05-18,S001,P0007,133,173
2022-05-18,S001,P0008,281,120
2022-05-18,S001,P0009,65,142
2022-05-18,S001,P0010,389,196
2022-05-18,S001,P0011,154,134
2022-05-18,S001,P0012,225,21
2022-05-18,S001,P0013,73,80
2022-05-18,S001,P0014,15,57
2022-05-18,S001,P0015,108,91
2022-05-18,S001,P0016,184,71
2022-05-18,S001,P0017,26,132
2022-05-18,S001,P0018,120,126
2022-05-18,S001,P0019,17,96
2022-05-18,S001,P0020,64,51
2022-05-18,S002,P0001,9,65
2022-05-18,S002,P0002,242,153
2022-05-18,S002,P0003,129,133
2022-05-18,S002,P0004,155,158
2022-05-18,S002,P0005,15,156
2022-05-18,S002,P0006,49,66
2022-05-18,S002,P0007,379,66
2022-05-18,S002,P0008,31,74
2022-05-18,S002,P0009,65,82
2022-05-18,S002,P0010,13,67
2022-05-18,S002,P0011,366,196
2022-05-18,S002,P0012,184,96
2022-05-18,S002,P0013,284,128
2022-05-18,S002,P0014,119,33
2022-05-18,S002,P0015,63,102
2022-05-18,S002,P0016,38,148
2022-05-18,S002,P0017,79,178
2022-05-18,S002,P0018,72,124
2022-05-18,S002,P0019,311,199
2022-05-18,S002,P0020,24,144
2022-05-18,S003,P0001,161,142
2022-05-18,S003,P0002,190,98
2022-05-18,S003,P0003,49,195
2022-05-18,S003,P0004,25,159
2022-05-18,S003,P0005,116,128
2022-05-18,S003,P0006,86,147
2022-05-18,S003,P0007,119,104
2022-05-18,S003,P0008,20,48
2022-05-18,S003,P0009,119,64
2022-05-18,S003,P0010,203,53
2022-05-18,S003,P0011,15,80
2022-05-18,S003,P0012,8,183
2022-05-18,S003,P0013,300,91
2022-05-18,S003,P0014,13,177
2022-05-18,S003,P0015,73,88
2022-05-18,S003,P0016,80,157
2022-05-18,S003,P0017,79,65
2022-05-18,S003,P0018,23,50
2022-05-18,S003,P0019,143,69
2022-05-18,S003,P0020,384,112
2022-05-18,S004,P0001,23,23
2022-05-18,S004,P0002,38,123
2022-05-18,S004,P0003,169,128
2022-05-18,S004,P0004,248,35
2022-05-18,S004,P0005,89,135
2022-05-18,S004,P0006,10,196
2022-05-18,S004,P0007,163,142
2022-05-18,S004,P0008,111,43
2022-05-18,S004,P0009,55,33
2022-05-18,S004,P0010,18,112
2022-05-18,S004,P0011,220,60
2022-05-18,S004,P0012,17,92
2022-05-18,S004,P0013,37,61
2022-05-18,S004,P0014,35,70
2022-05-18,S004,P0015,290,55
2022-05-18,S004,P0016,35,170
2022-05-18,S004,P0017,236,79
2022-05-18,S004,P0018,326,144
2022-05-18,S004,P0019,153,112
2022-05-18,S004,P0020,60,99
2022-05-18,S005,P0001,461,132
2022-05-18,S005,P0002,261,102
2022-05-18,S005,P0003,79,100
2022-05-18,S005,P0004,202,199
2022-05-18,S005,P0005,7,31
2022-05-18,S005,P0006,174,168
2022-05-18,S005,P0007,86,102
2022-05-18,S005,P0008,327,62
2022-05-18,S005,P0009,89,182
2022-05-18,S005,P0010,346,109
2022-05-18,S005,P0011,125,23
2022-05-18,S005,P0012,94,37
2022-05-18,S005,P0013,26,135
2022-05-18,S005,P0014,340,192
2022-05-18,S005,P0015,16,167
2022-05-18,S005,P0016,322,173
2022-05-18,S005,P0017,170,110
2022-05-18,S005,P0018,259,154
2022-05-18,S005,P0019,252,112
2022-05-18,S005,P0020,228,76
2022-05-19,S001,P0001,17,117
2022-05-19,S001,P0002,71,150
2022-05-19,S001,P0003,0,42
2022-05-19,S001,P0004,212,190
2022-05-19,S001,P0005,61,22
2022-05-19,S001,P0006,124,69
2022-05-19,S001,P0007,148,108
2022-05-19,S001,P0008,284,104
2022-05-19,S001,P0009,71,103
2022-05-19,S001,P0010,88,137
2022-05-19,S001,P0011,2,193
2022-05-19,S001,P0012,196,93
2022-05-19,S001,P0013,281,126
2022-05-19,S001,P0014,344,90
2022-05-19,S001,P0015,338,85
2022-05-19,S001,P0016,6,63
2022-05-19,S001,P0017,22,84
2022-05-19,S001,P0018,85,64
2022-05-19,S001,P0019,9,106
2022-05-19,S001,P0020,196,108
2022-05-19,S002,P0001,278,50
2022-05-19,S002,P0002,186,180
2022-05-19,S002,P0003,148,173
2022-05-19,S002,P0004,55,82
2022-05-19,S002,P0005,32,56
2022-05-19,S002,P0006,50,52
2022-05-19,S002,P0007,118,34
2022-05-19,S002,P0008,12,170
2022-05-19,S002,P0009,327,58
2022-05-19,S002,P0010,25,136
2022-05-19,S002,P0011,199,88
2022-05-19,S002,P0012,346,188
2022-05-19,S002,P0013,95,193
2022-05-19,S002,P0014,181,66
2022-05-19,S002,P0015,86,143
2022-05-19,S002,P0016,67,67
2022-05-19,S002,P0017,365,164
2022-05-19,S002,P0018,42,38
2022-05-19,S002,P0019,237,84
2022-05-19,S002,P0020,3,79
2022-05-19,S003,P0001,131,144
2022-05-19,S003,P0002,168,172
2022-05-19,S003,P0003,43,81
2022-05-19,S003,P0004,98,182
2022-05-19,S003,P0005,75,65
2022-05-19,S003,P0006,431,177
2022-05-19,S003,P0007,35,140
2022-05-19,S003,P0008,149,107
2022-05-19,S003,P0009,30,67
2022-05-19,S003,P0010,128,36
2022-05-19,S003,P0011,23,171
2022-05-19,S003,P0012,292,137
2022-05-19,S003,P0013,352,39
2022-05-19,S003,P0014,86,55
2022-05-19,S003,P0015,396,114
2022-05-19,S003,P0016,134,49
2022-05-19,S003,P0017,312,52
2022-05-19,S003,P0018,146,105
2022-05-19,S003,P0019,177,83
2022-05-19,S003,P0020,195,170
2022-05-19,S004,P0001,45,51
2022-05-19,S004,P0002,230,139
2022-05-19,S004,P0003,201,38
2022-05-19,S004,P0004,214,95
2022-05-19,S004,P0005,210,153
2022-05-19,S004,P0006,55,43
2022-05-19,S004,P0007,169,97
2022-05-19,S004,P0008,438,66
2022-05-19,S004,P0009,13,109
2022-05-19,S004,P0010,246,154
2022-05-19,S004,P0011,10,129
2022-05-19,S004,P0012,54,185
2022-05-19,S004,P0013,75,57
2022-05-19,S004,P0014,160,59
2022-05-19,S004,P0015,48,26
2022-05-19,S004,P0016,11,172
2022-05-19,S004,P0017,100,191
2022-05-19,S004,P0018,112,138
2022-05-19,S004,P0019,178,70
2022-05-19,S004,P0020,93,61
2022-05-19,S005,P0001,229,49
2022-05-19,S005,P0002,169,134
2022-05-19,S005,P0003,9,93
2022-05-19,S005,P0004,208,132
2022-05-19,S005,P0005,24,90
2022-05-19,S005,P0006,219,146
2022-05-19,S005,P0007,46,59
2022-05-19,S005,P0008,27,57
2022-05-19,S005,P0009,26,98
2022-05-19,S005,P0010,137,171
2022-05-19,S005,P0011,58,51
2022-05-19,S005,P0012,27,140
2022-05-19,S005,P0013,124,31
2022-05-19,S005,P0014,37,88
2022-05-19,S005,P0015,100,158
2022-05-19,S005,P0016,144,171
2022-05-19,S005,P0017,21,36
2022-05-19,S005,P0018,115,195
2022-05-19,S005,P0019,261,160
2022-05-19,S005,P0020,34,148
2022-05-20,S001,P0001,75,71
2022-05-20,S001,P0002,16,195
2022-05-20,S001,P0003,220,182
2022-05-20,S001,P0004,97,145
2022-05-20,S001,P0005,85,37
2022-05-20,S001,P0006,31,157
2022-05-20,S001,P0007,87,200
2022-05-20,S001,P0008,147,152
2022-05-20,S001,P0009,152,35
2022-05-20,S001,P0010,33,54
2022-05-20,S001,P0011,0,119
2022-05-20,S001,P0012,176,172
2022-05-20,S001,P0013,84,71
2022-05-20,S001,P0014,2,40
2022-05-20,S001,P0015,192,67
2022-05-20,S001,P0016,82,41
2022-05-20,S001,P0017,47,166
2022-05-20,S001,P0018,380,104
2022-05-20,S001,P0019,156,131
2022-05-20,S001,P0020,15,88
2022-05-20,S002,P0001,155,82
2022-05-20,S002,P0002,345,136
2022-05-20,S002,P0003,38,26
2022-05-20,S002,P0004,83,120
2022-05-20,S002,P0005,2,47
2022-05-20,S002,P0006,75,182
2022-05-20,S002,P0007,25,58
2022-05-20,S002,P0008,251,24
2022-05-20,S002,P0009,169,115
2022-05-20,S002,P0010,225,56
2022-05-20,S002,P0011,44,37
2022-05-20,S002,P0012,32,66
2022-05-20,S002,P0013,99,49
2022-05-20,S002,P0014,26,29
2022-05-20,S002,P0015,139,54
2022-05-20,S002,P0016,12,63
2022-05-20,S002,P0017,99,112
2022-05-20,S002,P0018,0,149
2022-05-20,S002,P0019,81,125
2022-05-20,S002,P0020,164,26
2022-05-20,S003,P0001,273,32
